*Wavelength (um) n k 
ComplexRefractiveIndex { 
  Formula = 1 
NumericalTable( 
7.821 3.395 4.299e-5; 
7.895 3.395 4.429e-5; 
7.972 3.395 4.564e-5; 
8.049 3.394 4.705e-5; 
8.128 3.394 4.852e-5; 
8.209 3.394 5.005e-5; 
8.292 3.394 5.164e-5; 
8.376 3.393 5.331e-5; 
8.461 3.393 5.504e-5; 
8.549 3.393 5.686e-5; 
8.638 3.393 5.875e-5; 
8.73 3.392 6.074e-5; 
8.823 3.392 6.281e-5; 
8.918 3.392 6.498e-5; 
9.015 3.391 6.726e-5; 
9.115 3.391 6.964e-5; 
9.216 3.391 7.213e-5; 
9.32 3.39 7.476e-5; 
9.427 3.39 7.751e-5; 
9.535 3.39 8.039e-5; 
9.647 3.389 8.343e-5; 
9.761 3.389 8.663e-5; 
9.877 3.388 8.999e-5; 
9.997 3.388 9.353e-5; 
10.12 3.387 9.726e-5; 
10.24 3.387 0.0001012; 
10.37 3.386 0.0001054; 
10.5 3.386 0.0001097; 
10.64 3.385 0.0001144; 
10.78 3.385 0.0001193; 
10.92 3.384 0.0001245; 
11.07 3.383 0.00013; 
11.22 3.383 0.0001359; 
11.37 3.382 0.0001421; 
11.53 3.381 0.0001487; 
11.69 3.381 0.0001558; 
11.86 3.38 0.0001633; 
12.03 3.379 0.0001713; 
12.21 3.378 0.0001798; 
12.4 3.377 0.000189; 
12.58 3.376 0.0001988; 
12.78 3.375 0.0002093; 
12.98 3.374 0.0002205; 
13.19 3.373 0.0002326; 
13.4 3.372 0.0002457; 
13.62 3.371 0.0002598; 
13.85 3.369 0.000275; 
14.09 3.368 0.0002914; 
14.33 3.367 0.0003093; 
14.58 3.365 0.0003286; 
14.85 3.363 0.0003497; 
15.12 3.362 0.0003727; 
15.4 3.36 0.0003978; 
15.69 3.358 0.0004253; 
15.99 3.355 0.0004556; 
16.31 3.353 0.0004889; 
16.64 3.351 0.0005256; 
16.98 3.348 0.0005663; 
17.34 3.345 0.0006116; 
17.71 3.342 0.000662; 
18.1 3.339 0.0007184; 
18.5 3.335 0.0007817; 
18.93 3.331 0.0008532; 
19.37 3.326 0.0009342; 
19.83 3.322 0.001026; 
20.32 3.316 0.001132; 
20.83 3.31 0.001253; 
21.37 3.304 0.001394; 
21.94 3.297 0.001558; 
22.54 3.289 0.001751; 
23.17 3.279 0.00198; 
23.84 3.269 0.002254; 
24.55 3.257 0.002586; 
25.3 3.243 0.002993; 
26.1 3.227 0.003499; 
26.95 3.209 0.004139; 
27.86 3.186 0.004963; 
28.83 3.159 0.00605; 
29.87 3.126 0.007523; 
30.99 3.084 0.009589; 
32.2 3.03 0.01261; 
33.5 2.957 0.0173; 
34.92 2.855 0.02516; 
36.46 2.699 0.03989; 
38.14 2.434 0.07326; 
39.99 1.875 0.1862; 
42.02 0.609 1.572; 
44.27 1.428 5.206; 
46.78 7.169 1.088; 
49.58 5.163 0.1888; 
52.75 4.579 0.07702; 
56.35 4.302 0.0417; 
60.47 4.14 0.02606; 
65.24 4.034 0.01776; 
70.83 3.96 0.01283; 
77.48 3.906 0.009681; 
85.49 3.865 0.007564; 
95.36 3.833 0.006112; 
107.8 3.807 0.005139; 
124.0 3.786 0.004585; 
145.8 3.768 0.004523; 
177.1 3.751 0.005288; 
225.4 3.733 0.007988; 
309.9 3.708 0.01692; 
495.9 3.655 0.05593; 
1240.0 3.517 0.3782; 
) 
  } 
